id,lat,lon,Name,Count
2398,45.5193138,-122.6329577,,49
3358,45.5627174,-122.6680082,,24
2400,45.5165648,-122.613515,,59
2401,45.5307806,-122.6229841,,41
2407,45.5192759,-122.6103341,,23
2406,45.5168613,-122.6672861,,36
3019,45.5568573,-122.6824074,,15
2409,45.5443237,-122.6220722,,12
2413,45.554632,-122.676598,,83
2418,45.4935166,-122.6189551,,38
2417,45.5554451,-122.6462643,,29
2436,45.5165609,-122.6104446,,17
2424,45.5482563,-122.6547513,,74
2423,45.5228904,-122.6865762,,137
2428,45.5123897,-122.666401,,19
2429,45.5561203,-122.6828558,,42
2431,45.512082,-122.6412759,,27
2444,45.5598075,-122.682363,,29
2538,45.5058704,-122.6820449,,44
2435,45.5590406,-122.6343563,,29
2455,45.4975419,-122.6145612,,11
2453,45.533816,-122.623248,,23
2442,45.5376576,-122.6977446,,17
2587,45.5699415,-122.6723102,,16
2443,45.5590518,-122.6373924,,46
2445,45.5426363,-122.6035512,,14
2446,45.5420902,-122.6504522,,55
2450,45.5189445,-122.7002533,,37
2745,45.496375,-122.6535351,,16
2456,45.5336946,-122.5986351,,14
2454,45.5193279,-122.6475569,,57
2459,45.5299698,-122.6507574,,26
2462,45.5377824,-122.6229824,,40
2908,45.5399425,-122.6046134,,23
2479,45.56631,-122.6541039,,30
2684,45.5052513,-122.6567883,,186
2472,45.5228925,-122.6102637,,37
2481,45.542074,-122.6463139,,19
2473,45.5628089,-122.6204386,,30
2474,45.5420856,-122.6494375,,75
2480,45.5663476,-122.6596443,,12
2504,45.4949784,-122.6531174,,43
2484,45.5322146,-122.6709375,,29
2519,45.5037496,-122.6808839,,17
2492,45.5193151,-122.6338957,,57
2490,45.5192794,-122.6130229,,13
2511,45.5109535,-122.6451399,,51
2975,45.5699223,-122.6873403,,19
2498,45.5228949,-122.6860729,,11
2497,45.528594,-122.6386534,,48
2499,45.4808515,-122.6495797,,14
2503,45.5482537,-122.6537754,,63
2508,45.5482512,-122.6527995,,21
2507,45.5305933,-122.7168349,,17
2845,45.501428,-122.5787082,,11
2794,45.524314,-122.6454993,,14
2520,45.5178596,-122.6348009,,14
2766,45.5063331,-122.6587636,,16
2521,45.5115274,-122.6618495,,18
2523,45.5482555,-122.6544692,,46
2668,45.5169738,-122.6425085,,34
2524,45.5376361,-122.6989157,,36
2527,45.5627366,-122.6541231,,123
2526,45.5129848,-122.6618374,,49
2535,45.5192736,-122.608858,,33
3135,45.5554198,-122.6389444,,21
2632,45.5027647,-122.6908657,,36
2540,45.5209896,-122.6230406,,14
3196,45.5446676,-122.6680592,,40
2544,45.5321616,-122.6371109,,17
3415,45.5078592,-122.6760491,,29
2547,45.5735643,-122.6955257,,79
2551,45.5545873,-122.6717681,,49
2552,45.5482486,-122.6518237,,28
2553,45.548284,-122.6126847,,13
2556,45.5012701,-122.6547962,,17
2557,45.5279208,-122.6464847,,63
2563,45.5064362,-122.6820158,,15
2565,45.5167366,-122.6671165,,31
2571,45.5662624,-122.6460165,,29
2569,45.5576586,-122.6824089,,16
2574,45.536726,-122.6616479,,21
2582,45.5080776,-122.6276218,,22
2584,45.4650378,-122.6470508,,21
2585,45.5555005,-122.6074831,,12
2588,45.5120451,-122.619502,,17
2589,45.5579007,-122.6667152,,19
2590,45.5368849,-122.7008358,,12
2593,45.4729791,-122.6714999,,31
2594,45.5554824,-122.653711,,36
2601,45.503692,-122.6854298,,11
2604,45.5041676,-122.6608105,,11
2605,45.5169534,-122.5377703,,23
2610,45.5146308,-122.7178473,,25
2614,45.5645364,-122.6500711,,19
2616,45.5421066,-122.6555266,,43
2615,45.4954614,-122.6090359,,24
2626,45.504841,-122.6737034,,21
2627,45.5555087,-122.661551,,17
2636,45.5561023,-122.6982546,,40
2635,45.5290071,-122.7026533,,21
2637,45.5619918,-122.6204398,,45
2639,45.5554259,-122.6409691,,14
2642,45.5053765,-122.6574273,,13
2648,45.5002896,-122.6090445,,16
2645,45.4950888,-122.676006,,12
2651,45.5438236,-122.661598,,25
2652,45.5264941,-122.6022744,,18
2657,45.505078,-122.6808502,,17
2661,45.512867,-122.67487,Blues Fest - SW Waterfront at Clay ,1196
2671,45.562507,-122.59437,NE Cully at Killingsworth - Community Corral,106
2667,45.5616433,-122.6669328,,12
2680,45.5418408,-122.6055935,,157
2738,45.467894,-122.6530064,,14
2677,45.5192831,-122.6152094,,12
2679,45.5354234,-122.7028542,,47
2806,45.5489665,-122.7069258,,11
2681,45.5420968,-122.6524815,,56
2685,45.5795476,-122.6868988,,13
2780,45.5560029,-122.6914518,,26
3149,45.5192806,-122.6135108,,11
2686,45.5043629,-122.611018,,14
2689,45.4934978,-122.6090309,,13
2692,45.5343627,-122.6647093,,16
2701,45.5555357,-122.6148956,,17
2694,45.555926,-122.600813,NE 60th at Cully ,119
2728,45.5554225,-122.6399594,,16
2724,45.5482362,-122.6421355,,17
2711,45.464326,-122.6490358,,14
2710,45.5627105,-122.6460483,,15
2715,45.5570928,-122.6681434,,18
2720,45.539665,-122.611885,NE 50th at Sandy,179
2709,45.5482375,-122.6431505,,14
2713,45.5627167,-122.6317328,,15
2716,45.5357931,-122.6616537,,25
2719,45.5264708,-122.6392575,,95
3255,45.4903307,-122.6483594,,18
2727,45.5374248,-122.6411654,,16
2741,45.536898,-122.619969,NE 42nd at Hancock,148
2730,45.464292,-122.6374982,,47
2739,45.5627213,-122.59418,,32
2984,45.5655391,-122.6614246,,20
2732,45.46769,-122.6470509,,11
2731,45.5409517,-122.6991741,,22
3177,45.5080387,-122.6089493,,31
2735,45.4979403,-122.6759045,,19
2879,45.5337834,-122.6173065,,216
2747,45.5303222,-122.6022226,,26
2795,45.5278999,-122.6424227,,21
2743,45.4646749,-122.6408281,,12
2749,45.5400862,-122.6969769,,17
2752,45.526462,-122.609303,NE Glisan at 53rd,263
3509,45.5080712,-122.6239509,,25
2760,45.5365209,-122.6229833,,35
2756,45.5508727,-122.6809002,,46
2758,45.5120819,-122.6415184,,18
2759,45.558361,-122.620361,NE 42nd at NE Alberta Court,216
2761,45.538968,-122.6442653,,50
2765,45.5053162,-122.6100251,,169
3311,45.4847377,-122.6374907,,20
2772,45.5383312,-122.7107087,,40
3252,45.5446427,-122.6773907,,33
2776,45.5181418,-122.7002239,,15
3244,45.5015102,-122.6090369,,21
2782,45.503438,-122.6090114,,12
2803,45.5545854,-122.6712179,,15
2805,45.5467068,-122.6442142,,11
2807,45.5339022,-122.6243476,,23
2793,45.5055754,-122.6776515,,11
2830,45.5543453,-122.6820489,,17
2801,45.5005301,-122.6396485,,19
2995,45.4824579,-122.6738488,,17
3425,45.4975528,-122.6185371,,29
2935,45.5371642,-122.6981132,,20
3126,45.5235425,-122.6230192,,21
2812,45.5069537,-122.6859659,,19
2843,45.4947632,-122.6226499,,23
2824,45.566449,-122.6688213,,14
2821,45.5482907,-122.6249694,,40
2820,45.5336526,-122.5943276,,41
2823,45.4791848,-122.6164717,,25
2827,45.5365062,-122.6616478,,15
2826,45.4875972,-122.6827031,,26
2831,45.5300387,-122.6349063,,35
2855,45.5627119,-122.6333253,,13
3031,45.5779495,-122.6819781,,12
2840,45.4961479,-122.6090484,,19
2848,45.5772256,-122.6763477,,21
2854,45.5080325,-122.685464,,23
2851,45.5372143,-122.5305389,,15
2868,45.5284927,-122.6150125,,21
2871,45.5056166,-122.6451123,,17
2877,45.6173226,-122.718118,,24
2886,45.5080115,-122.6141859,,53
2891,45.5165788,-122.621183,,37
2901,45.5566998,-122.620417,,16
3260,45.533781,-122.6169565,,11
2903,45.5429503,-122.7207535,,24
2907,45.4908539,-122.6513881,,15
2910,45.5421147,-122.6260531,,15
2914,45.5482975,-122.6171504,,36
2924,45.5190548,-122.6969412,,15
2930,45.5264799,-122.595698,,24
3328,45.4970712,-122.6258925,,17
2932,45.52395667,-122.67169,NW Couch at 1st,530
2933,45.5651324,-122.6614277,,17
2939,45.5264671,-122.6316888,,17
2940,45.5121924,-122.6465896,,24
2941,45.52061833,-122.637245,SE 28th at Pine,61
2942,45.523757,-122.637197,NE 28th at Couch,69
2943,45.5602487,-122.6204173,,22
2949,45.526466,-122.6867337,,17
2950,45.5073955,-122.6857799,,16
2953,45.51662832,-122.6721892,Rose Festival - Yamhill Entrance,922
2958,45.5537372,-122.6204068,,18
2957,45.52071699,-122.6699683,Rose Festival - Pine Entrance,905
2955,45.5590688,-122.6823691,,15
2988,45.4896196,-122.6509826,,19
2965,45.4758334,-122.6717986,,14
2968,45.5085417,-122.6499615,,11
2976,45.5566957,-122.7043059,,13
2973,45.5351575,-122.6250128,,17
2974,45.4998609,-122.6485968,,17
3475,45.5549854,-122.7333375,,14
2982,45.5889522,-122.7533497,,14
2983,45.5482422,-122.6380764,,19
3025,45.5627349,-122.6642473,,13
3154,45.5543794,-122.6503638,,18
3297,45.5084631,-122.6412567,,19
2994,45.5482935,-122.615727,,17
2997,45.504079,-122.6226254,,23
3000,45.5058463,-122.6608064,,14
3017,45.5482965,-122.6167433,,12
3021,45.520452,-122.670043,PRIDE - Pine - disabled. ,389
3024,45.5482904,-122.6147121,,17
3027,45.5563985,-122.6680918,,12
3033,45.5533984,-122.680889,,28
3040,45.5298109,-122.6448628,,21
3048,45.5662643,-122.644555,,22
3295,45.5391365,-122.6949113,,11
3053,45.5482994,-122.6177582,,11
3081,45.5357565,-122.6411718,,18
3055,45.5772139,-122.6787489,,23
3077,45.540168,-122.692255,,36
3084,45.5410416,-122.6707485,,70
3092,45.4970487,-122.6262112,,42
3099,45.5482396,-122.6390912,,13
3100,45.5420561,-122.6381195,,25
3738,45.5662636,-122.6435141,,11
3115,45.5576633,-122.6667194,,14
3119,45.5421154,-122.6276515,,16
3121,45.5420773,-122.6473289,,93
3129,45.503506,-122.611066,SE 50th at Clinton,63
3141,45.5175,-122.684502,SW 11th at Main - Community Corral,71
3132,45.53311,-122.6306708,,51
3131,45.497874,-122.637516,SE Powell Blvd at 28th,272
3133,45.536771,-122.61884,NE 43rd at Sandy,131
3134,45.558918,-122.6824,N Alberta Street at N Interstate Ave,15
3140,45.5377108,-122.6948582,,16
3157,45.4933598,-122.6327215,,16
3146,45.4903009,-122.6227768,,17
3152,45.534797,-122.668659,N Wheeler at Broadway - Community Corral,192
3155,45.5009759,-122.6112808,,24
3743,45.5286475,-122.6385025,,23
3715,45.4930294,-122.6523721,,12
3165,45.5482477,-122.6359321,,15
3166,45.5390992,-122.6969401,,49
3183,45.5192919,-122.6195436,,11
3178,45.5627825,-122.615085,,13
3188,45.5421001,-122.6534962,,21
3286,45.5338211,-122.5626425,,11
3185,45.5285611,-122.6669328,,21
3197,45.5164138,-122.6658515,,11
3308,45.5165583,-122.6088504,,13
3212,45.562707,-122.6701324,,34
3209,45.5167705,-122.6020084,,12
3405,45.5554541,-122.6482876,,13
3228,45.5627463,-122.6276263,,12
3226,45.479291,-122.628243,,12
3225,45.561227,-122.682344,,12
3229,45.5337209,-122.6053385,,21
3233,45.5052227,-122.6842805,,16
3248,45.5554123,-122.6369134,,11
4018,45.4933558,-122.6307716,,29
3366,45.4964121,-122.6101034,,39
3253,45.5521346,-122.6810918,,16
3399,45.4933458,-122.6267017,,13
3257,45.5629777,-122.7055693,,11
3258,45.5771952,-122.6798404,,27
3277,45.5324201,-122.6306857,,14
3275,45.5431362,-122.6771172,,16
3290,45.5337206,-122.6049918,,18
3291,45.556,-122.6953383,,12
3294,45.5560013,-122.6963354,,27
3303,45.5421148,-122.6229757,,12
3680,45.5545907,-122.6636748,,11
3329,45.554622,-122.666899,N Skidmore at Williams,92
3344,45.5017739,-122.6742458,,12
3365,45.5311076,-122.6150052,,13
3615,45.5546359,-122.6776235,,11
3390,45.509436,-122.6018129,,16
3641,45.5664041,-122.6349479,,13
3487,45.5129367,-122.6618393,,13
3491,45.51747167,-122.6786467,SW Taylor at 5th Ave (NABSA) - Pop Up,337
3493,45.521754,-122.681079,SW 10th at Harvey Milk ,894
3495,45.523486,-122.675078,SW Salmon at Broadway (NABSA)  - Pop Up,132
3492,45.562774,-122.6131979,,13
3494,45.5012197,-122.6226272,,19
3506,45.4968339,-122.6090526,,61
3504,45.5627305,-122.6904635,,11
3511,45.532795,-122.668224,N Ramsey at Center court Dr. XOXO fest popup,457
3530,45.5627027,-122.637872,,51
3542,45.5627017,-122.6381533,,20
3560,45.556857,-122.6822001,,12
3572,45.5483012,-122.6183816,,17
3569,45.5191531,-122.4552027,,17
3586,45.4767845,-122.528625,,12
3774,45.562701,-122.6388871,,12
3609,45.5626986,-122.6403468,,15
3637,45.5753199,-122.6872958,,18
3635,45.5335299,-122.5293472,,20
3636,45.5263703,-122.5299887,,13
3647,45.5299239,-122.6150118,,11
3713,45.557603,-122.5002244,,14
3915,45.5627003,-122.6393098,,12
3891,45.5191612,-122.510723,,13
3905,45.50454,-122.6728883,Temporary OHSU Schnitzer Lot Station,91
4056,45.4712025,-122.6160001,,15
4067,45.5115506,-122.5376869,,14
